timestamp_s,velocity_rad_s,motor_current_a,torque_nm,psu_voltage_v,psu_current_a,commanded_current_a,commanded_voltage_v,test_phase
1.027,5.0,2.054410934448242,-0.001098,23.998,0.7905,3.4917999999999996,24.0,CURRENT_RAMP
1.028,5.0,2.0564112663269043,-0.009692,23.998,0.7905,3.4952,24.0,CURRENT_RAMP
1.029,5.0,2.0584115982055664,-0.001378,23.998,0.7905,3.4985999999999997,24.0,CURRENT_RAMP
1.03,5.0,2.0604121685028076,0.000712,23.998,0.7905,3.502,24.0,CURRENT_RAMP
1.031,5.0,2.0624125003814697,0.002627,23.998,0.7905,3.5053999999999994,24.0,CURRENT_RAMP
1.032,5.0,2.064412832260132,0.000317,23.998,0.7905,3.5088,24.0,CURRENT_RAMP
1.033,5.0,2.066413164138794,-0.008442,23.998,0.7905,3.5121999999999995,24.0,CURRENT_RAMP
1.034,5.0,2.068413734436035,5.1e-05,23.998,0.7905,3.5156,24.0,CURRENT_RAMP
1.035,5.0,2.0704140663146973,0.005888,23.998,0.7905,3.5189999999999997,24.0,CURRENT_RAMP
1.036,5.0,2.0724143981933594,-0.002378,23.998,0.7905,3.5224,24.0,CURRENT_RAMP
1.037,5.0,2.0744149684906006,-0.007015,23.998,0.7905,3.5258,24.0,CURRENT_RAMP
1.038,5.0,2.0764153003692627,-2.5e-05,23.998,0.7905,3.5292,24.0,CURRENT_RAMP
1.039,5.0,2.078415632247925,0.000831,23.998,0.7905,3.5325999999999995,24.0,CURRENT_RAMP
1.04,5.0,2.080415964126587,0.004707,23.998,0.7905,3.536,24.0,CURRENT_RAMP
1.041,5.0,2.082416534423828,0.00294,23.998,0.7905,3.5393999999999997,24.0,CURRENT_RAMP
1.042,5.0,2.0844168663024902,-0.00578,23.998,0.7905,3.5428,24.0,CURRENT_RAMP
1.043,5.0,2.0864171981811523,-0.004595,23.998,0.7905,3.5462,24.0,CURRENT_RAMP
1.044,5.0,2.0884177684783936,-0.003633,23.998,0.7905,3.5496,24.0,CURRENT_RAMP
1.045,5.0,2.0904181003570557,0.001345,23.998,0.7905,3.5529999999999995,24.0,CURRENT_RAMP
1.046,5.0,2.0924184322357178,-0.001087,23.998,0.7905,3.5564,24.0,CURRENT_RAMP
1.047,5.0,2.094419002532959,0.006393,23.998,0.7905,3.5597999999999996,24.0,CURRENT_RAMP
1.048,5.0,2.096419334411621,0.012075,23.998,0.7905,3.5632,24.0,CURRENT_RAMP
1.049,5.0,2.098419666290283,-0.001296,23.998,0.7905,3.5665999999999998,24.0,CURRENT_RAMP
1.05,5.0,2.1004199981689453,1.3e-05,23.998,0.7905,3.57,24.0,CURRENT_RAMP
1.051,5.0,2.1024205684661865,-0.001472,23.998,0.7905,3.5733999999999995,24.0,CURRENT_RAMP
1.052,5.0,2.1044209003448486,0.001316,23.998,0.7905,3.5768,24.0,CURRENT_RAMP
1.053,5.0,2.1064212322235107,0.008938,23.998,0.7905,3.5801999999999996,24.0,CURRENT_RAMP
1.054,5.0,2.108421802520752,0.000883,23.998,0.7905,3.5836,24.0,CURRENT_RAMP
1.055,5.0,2.110422134399414,0.002765,23.998,0.7905,3.5869999999999997,24.0,CURRENT_RAMP
1.056,5.0,2.112422466278076,-0.004439,23.998,0.7905,3.5904000000000003,24.0,CURRENT_RAMP
1.057,5.0,2.1144227981567383,0.009544,23.998,0.7905,3.5938,24.0,CURRENT_RAMP
1.058,5.0,2.1164233684539795,0.002235,23.998,0.7905,3.5972,24.0,CURRENT_RAMP
1.059,5.0,2.1184237003326416,-0.003876,23.998,0.7905,3.6005999999999996,24.0,CURRENT_RAMP
1.06,5.0,2.1204240322113037,0.004996,23.998,0.7905,3.604,24.0,CURRENT_RAMP
1.061,5.0,2.122424602508545,-0.002684,23.998,0.7905,3.6073999999999997,24.0,CURRENT_RAMP
1.062,5.0,2.124424934387207,0.000888,23.998,0.7905,3.6108000000000002,24.0,CURRENT_RAMP
1.063,5.0,2.126425266265869,0.004978,23.998,0.7905,3.6142,24.0,CURRENT_RAMP
1.064,5.0,2.1284255981445312,-0.00145,23.998,0.7905,3.6176,24.0,CURRENT_RAMP
1.065,5.0,2.1304261684417725,0.000781,23.998,0.7905,3.6209999999999996,24.0,CURRENT_RAMP
1.066,5.0,2.1324265003204346,0.004336,23.998,0.7905,3.6244,24.0,CURRENT_RAMP
1.067,5.0,2.1344268321990967,-0.000978,23.998,0.7905,3.6277999999999997,24.0,CURRENT_RAMP
1.068,5.0,2.136427402496338,0.001052,23.998,0.7905,3.6312,24.0,CURRENT_RAMP
1.069,5.0,2.138427734375,-0.001715,23.998,0.7905,3.6346,24.0,CURRENT_RAMP
1.07,5.0,2.140428066253662,0.003029,23.998,0.7905,3.638,24.0,CURRENT_RAMP
1.071,5.0,2.142428398132324,0.00507,23.998,0.7905,3.6413999999999995,24.0,CURRENT_RAMP
1.072,5.0,2.1444289684295654,-0.001009,23.998,0.7905,3.6448,24.0,CURRENT_RAMP
1.073,5.0,2.1464293003082275,-0.000562,23.998,0.7905,3.6481999999999997,24.0,CURRENT_RAMP
1.074,5.0,2.1484296321868896,0.007133,23.998,0.7905,3.6516,24.0,CURRENT_RAMP
1.075,5.0,2.150430202484131,-0.005044,23.998,0.7905,3.655,24.0,CURRENT_RAMP
1.076,5.0,2.152430534362793,-0.003215,23.998,0.7905,3.6584000000000003,24.0,CURRENT_RAMP
1.077,5.0,2.154430866241455,0.001253,23.998,0.7905,3.6618,24.0,CURRENT_RAMP
1.078,5.0,2.156431198120117,-0.00566,23.998,0.7905,3.6652,24.0,CURRENT_RAMP
1.079,5.0,2.1584317684173584,0.003312,23.998,0.7905,3.6685999999999996,24.0,CURRENT_RAMP
1.08,5.0,2.1604321002960205,-0.000418,23.998,0.7905,3.672,24.0,CURRENT_RAMP
1.081,5.0,2.1624324321746826,0.004309,23.998,0.7905,3.6754,24.0,CURRENT_RAMP
1.082,5.0,2.164433002471924,-0.013136,23.998,0.7905,3.6788000000000003,24.0,CURRENT_RAMP
1.083,5.0,2.166433334350586,0.003884,23.998,0.7905,3.6822,24.0,CURRENT_RAMP
1.084,5.0,2.168433666229248,0.004696,23.998,0.7905,3.6856,24.0,CURRENT_RAMP
1.085,5.0,2.17043399810791,0.005431,23.998,0.7905,3.6889999999999996,24.0,CURRENT_RAMP
1.086,5.0,2.1724345684051514,-0.004719,23.998,0.7905,3.6924,24.0,CURRENT_RAMP
1.087,5.0,2.1744349002838135,0.003706,23.998,0.7905,3.6957999999999998,24.0,CURRENT_RAMP
1.088,5.0,2.1764352321624756,-0.009181,23.998,0.7905,3.6992000000000003,24.0,CURRENT_RAMP
1.089,5.0,2.178435802459717,0.007893,23.998,0.7905,3.7026,24.0,CURRENT_RAMP
1.09,5.0,2.180436134338379,-0.002422,23.998,0.7905,3.706,24.0,CURRENT_RAMP
1.091,5.0,2.182436466217041,-0.002141,23.998,0.7905,3.7093999999999996,24.0,CURRENT_RAMP
1.092,5.0,2.184436798095703,0.007195,23.998,0.7905,3.7128,24.0,CURRENT_RAMP
1.093,5.0,2.1864373683929443,-0.00074,23.998,0.7905,3.7161999999999997,24.0,CURRENT_RAMP
1.094,5.0,2.1884377002716064,0.002559,23.998,0.7905,3.7196000000000002,24.0,CURRENT_RAMP
1.095,5.0,2.1904380321502686,0.005851,23.998,0.7905,3.723,24.0,CURRENT_RAMP
1.096,5.0,2.1924386024475098,-0.00041,23.998,0.7905,3.7264000000000004,24.0,CURRENT_RAMP
1.097,5.0,2.194438934326172,-0.000914,23.998,0.7905,3.7298,24.0,CURRENT_RAMP
1.098,5.0,2.196439266204834,0.007971,23.998,0.7905,3.7332,24.0,CURRENT_RAMP
1.099,5.0,2.198439598083496,-0.003665,23.998,0.7905,3.7365999999999997,24.0,CURRENT_RAMP
1.1,5.0,2.2004401683807373,0.006072,23.998,0.7905,3.74,24.0,CURRENT_RAMP
1.101,5.0,2.2024405002593994,-0.000524,23.998,0.7905,3.7434,24.0,CURRENT_RAMP
1.102,5.0,2.2044408321380615,0.005452,23.998,0.7905,3.7468000000000004,24.0,CURRENT_RAMP
1.103,5.0,2.2064414024353027,-0.004891,23.957,0.8069,3.7502,24.0,CURRENT_RAMP
1.104,5.0,2.208441734313965,0.002923,23.957,0.8069,3.7536,24.0,CURRENT_RAMP
1.105,5.0,2.210442066192627,0.00381,23.957,0.8069,3.7569999999999997,24.0,CURRENT_RAMP
1.106,5.0,2.212442398071289,-0.001254,23.957,0.8069,3.7604,24.0,CURRENT_RAMP
1.107,5.0,2.2144429683685303,0.001725,23.957,0.8069,3.7638,24.0,CURRENT_RAMP
1.108,5.0,2.2164433002471924,0.00034,23.957,0.8069,3.7672000000000003,24.0,CURRENT_RAMP
1.109,5.0,2.2184436321258545,-0.002381,23.957,0.8069,3.7706,24.0,CURRENT_RAMP
1.11,5.0,2.2204442024230957,-0.005823,23.957,0.8069,3.774,24.0,CURRENT_RAMP
1.111,5.0,2.222444534301758,2.7e-05,23.957,0.8069,3.7773999999999996,24.0,CURRENT_RAMP
1.112,5.0,2.22444486618042,-0.001314,23.957,0.8069,3.7808,24.0,CURRENT_RAMP
1.113,5.0,2.226445198059082,0.010142,23.957,0.8069,3.7842,24.0,CURRENT_RAMP
1.114,5.0,2.2284457683563232,-0.002263,23.957,0.8069,3.7876000000000003,24.0,CURRENT_RAMP
1.115,5.0,2.2304461002349854,0.00332,23.957,0.8069,3.791,24.0,CURRENT_RAMP
1.116,5.0,2.2324464321136475,-0.001358,23.957,0.8069,3.7944000000000004,24.0,CURRENT_RAMP
1.117,5.0,2.2344470024108887,0.00315,23.957,0.8069,3.7978,24.0,CURRENT_RAMP
1.118,5.0,2.236447334289551,-0.008072,23.957,0.8069,3.8012,24.0,CURRENT_RAMP
1.119,5.0,2.238447666168213,0.007211,23.957,0.8069,3.8045999999999998,24.0,CURRENT_RAMP
1.12,5.0,2.240447998046875,-0.005713,23.957,0.8069,3.8080000000000003,24.0,CURRENT_RAMP
1.121,5.0,2.242448568344116,0.00101,23.957,0.8069,3.8114,24.0,CURRENT_RAMP
1.122,5.0,2.2444489002227783,0.000186,23.957,0.8069,3.8148000000000004,24.0,CURRENT_RAMP
1.123,5.0,2.2464492321014404,0.001684,23.957,0.8069,3.8182,24.0,CURRENT_RAMP
1.124,5.0,2.2484498023986816,0.00575,23.957,0.8069,3.8216,24.0,CURRENT_RAMP
1.125,5.0,2.2504501342773438,-0.000164,23.957,0.8069,3.8249999999999997,24.0,CURRENT_RAMP
1.126,5.0,2.252450466156006,0.000267,23.957,0.8069,3.8283999999999994,24.0,CURRENT_RAMP
1.127,5.0,2.254450798034668,0.004749,23.957,0.8069,3.8318,24.0,CURRENT_RAMP
1.128,5.0,2.256451368331909,-0.005664,23.957,0.8069,3.8351999999999995,24.0,CURRENT_RAMP
1.129,5.0,2.2584517002105713,-0.006694,23.957,0.8069,3.8386,24.0,CURRENT_RAMP
1.13,5.0,2.2604520320892334,-0.00205,23.957,0.8069,3.8419999999999996,24.0,CURRENT_RAMP
1.131,5.0,2.2624526023864746,-0.004548,23.957,0.8069,3.8453999999999997,24.0,CURRENT_RAMP
1.132,5.0,2.2644529342651367,0.004012,23.957,0.8069,3.8487999999999993,24.0,CURRENT_RAMP
1.133,5.0,2.266453266143799,-0.006133,23.957,0.8069,3.8522,24.0,CURRENT_RAMP
1.134,5.0,2.268453598022461,-0.001396,23.957,0.8069,3.8555999999999995,24.0,CURRENT_RAMP
1.135,5.0,2.270454168319702,-0.007126,23.957,0.8069,3.859,24.0,CURRENT_RAMP
1.136,5.0,2.2724545001983643,0.004532,23.957,0.8069,3.8623999999999996,24.0,CURRENT_RAMP
1.137,5.0,2.2744548320770264,-0.002567,23.957,0.8069,3.8658,24.0,CURRENT_RAMP
1.138,5.0,2.2764554023742676,-0.00436,23.957,0.8069,3.8691999999999998,24.0,CURRENT_RAMP
1.139,5.0,2.2784557342529297,-0.007654,23.957,0.8069,3.8726,24.0,CURRENT_RAMP
1.14,5.0,2.280456066131592,0.000148,23.957,0.8069,3.8759999999999994,24.0,CURRENT_RAMP
1.141,5.0,2.282456398010254,-0.001498,23.957,0.8069,3.8794,24.0,CURRENT_RAMP
1.142,5.0,2.284456968307495,0.004367,23.957,0.8069,3.8827999999999996,24.0,CURRENT_RAMP
1.143,5.0,2.2864573001861572,1.9e-05,23.957,0.8069,3.8862,24.0,CURRENT_RAMP
1.144,5.0,2.2884576320648193,-0.008293,23.957,0.8069,3.8895999999999997,24.0,CURRENT_RAMP
1.145,5.0,2.2904582023620605,0.002698,23.957,0.8069,3.893,24.0,CURRENT_RAMP
1.146,5.0,2.2924585342407227,0.00189,23.957,0.8069,3.8963999999999994,24.0,CURRENT_RAMP
1.147,5.0,2.2944588661193848,-0.006386,23.957,0.8069,3.8998,24.0,CURRENT_RAMP
1.148,5.0,2.296459197998047,0.000135,23.957,0.8069,3.9031999999999996,24.0,CURRENT_RAMP
1.149,5.0,2.298459768295288,-0.008986,23.957,0.8069,3.9066,24.0,CURRENT_RAMP
1.15,5.0,2.30046010017395,0.003747,23.957,0.8069,3.9099999999999997,24.0,CURRENT_RAMP
1.151,5.0,2.3024604320526123,0.003158,23.957,0.8069,3.9133999999999998,24.0,CURRENT_RAMP
1.152,5.0,2.3044610023498535,0.006417,23.957,0.8069,3.9167999999999994,24.0,CURRENT_RAMP
1.153,5.0,2.3064613342285156,0.00249,23.957,0.8069,3.9202,24.0,CURRENT_RAMP
1.154,5.0,2.3084616661071777,-0.001805,23.957,0.8069,3.9235999999999995,24.0,CURRENT_RAMP
1.155,5.0,2.31046199798584,-0.009833,23.957,0.8069,3.927,24.0,CURRENT_RAMP
1.156,5.0,2.312462568283081,-0.00148,23.957,0.8069,3.9303999999999997,24.0,CURRENT_RAMP
1.157,5.0,2.314462900161743,0.003748,23.957,0.8069,3.9338,24.0,CURRENT_RAMP
1.158,5.0,2.3164632320404053,0.005986,23.957,0.8069,3.9372,24.0,CURRENT_RAMP
1.159,5.0,2.3184638023376465,-0.005447,23.957,0.8069,3.9406,24.0,CURRENT_RAMP
1.16,5.0,2.3204641342163086,0.001729,23.957,0.8069,3.9439999999999995,24.0,CURRENT_RAMP
1.161,5.0,2.3224644660949707,0.002444,23.957,0.8069,3.9474,24.0,CURRENT_RAMP
1.162,5.0,2.324464797973633,-0.00085,23.957,0.8069,3.9507999999999996,24.0,CURRENT_RAMP
1.163,5.0,2.326465368270874,-0.005314,23.957,0.8069,3.9542,24.0,CURRENT_RAMP
1.164,5.0,2.328465700149536,-0.001129,23.957,0.8069,3.9576,24.0,CURRENT_RAMP
1.165,5.0,2.3304660320281982,-0.006416,23.957,0.8069,3.961,24.0,CURRENT_RAMP
1.166,5.0,2.3324666023254395,0.002635,23.957,0.8069,3.9643999999999995,24.0,CURRENT_RAMP
1.167,5.0,2.3344669342041016,0.00115,23.957,0.8069,3.9678,24.0,CURRENT_RAMP
1.168,5.0,2.3364672660827637,0.002682,23.957,0.8069,3.9711999999999996,24.0,CURRENT_RAMP
1.169,5.0,2.338467597961426,0.003797,23.957,0.8069,3.9746,24.0,CURRENT_RAMP
1.17,5.0,2.340468168258667,0.000534,23.957,0.8069,3.9779999999999998,24.0,CURRENT_RAMP
1.171,5.0,2.342468500137329,-0.00425,23.957,0.8069,3.9814,24.0,CURRENT_RAMP
1.172,5.0,2.344468832015991,0.001335,23.957,0.8069,3.9847999999999995,24.0,CURRENT_RAMP
1.173,5.0,2.3464694023132324,-0.001465,23.957,0.8069,3.9882,24.0,CURRENT_RAMP
1.174,5.0,2.3484697341918945,-0.005102,23.957,0.8069,3.9915999999999996,24.0,CURRENT_RAMP
1.175,5.0,2.3504700660705566,0.00398,23.957,0.8069,3.995,24.0,CURRENT_RAMP
1.176,5.0,2.3524703979492188,-0.002475,23.957,0.8069,3.9983999999999997,24.0,CURRENT_RAMP
1.177,5.0,2.35447096824646,0.009231,23.957,0.8069,4.0018,24.0,CURRENT_RAMP
1.178,5.0,2.356471300125122,-0.005216,23.957,0.8069,4.005199999999999,24.0,CURRENT_RAMP
1.179,5.0,2.358471632003784,0.003069,23.957,0.8069,4.0086,24.0,CURRENT_RAMP
1.18,5.0,2.3604722023010254,-0.005637,23.957,0.8069,4.012,24.0,CURRENT_RAMP
1.181,5.0,2.3624725341796875,-0.001441,23.957,0.8069,4.0154,24.0,CURRENT_RAMP
1.182,5.0,2.3644728660583496,-0.002539,23.957,0.8069,4.0188,24.0,CURRENT_RAMP
1.183,5.0,2.3664731979370117,0.00636,23.957,0.8069,4.0222,24.0,CURRENT_RAMP
1.184,5.0,2.368473768234253,0.002641,23.957,0.8069,4.0256,24.0,CURRENT_RAMP
1.185,5.0,2.370474100112915,0.003931,23.957,0.8069,4.029,24.0,CURRENT_RAMP
1.186,5.0,2.372474431991577,0.005693,23.957,0.8069,4.0324,24.0,CURRENT_RAMP
1.187,5.0,2.3744750022888184,-0.004508,23.957,0.8069,4.0358,24.0,CURRENT_RAMP
1.188,5.0,2.3764753341674805,0.000201,23.957,0.8069,4.0392,24.0,CURRENT_RAMP
1.189,5.0,2.3784756660461426,-0.000451,23.957,0.8069,4.0426,24.0,CURRENT_RAMP
1.19,5.0,2.3804759979248047,0.001744,23.957,0.8069,4.045999999999999,24.0,CURRENT_RAMP
1.191,5.0,2.382476568222046,0.006778,23.957,0.8069,4.0494,24.0,CURRENT_RAMP
1.192,5.0,2.384476900100708,0.006205,23.957,0.8069,4.0527999999999995,24.0,CURRENT_RAMP
1.193,5.0,2.38647723197937,-0.000898,23.957,0.8069,4.0562000000000005,24.0,CURRENT_RAMP
1.194,5.0,2.3884778022766113,0.004658,23.957,0.8069,4.0596,24.0,CURRENT_RAMP
1.195,5.0,2.3904781341552734,0.006814,23.957,0.8069,4.063,24.0,CURRENT_RAMP
1.196,5.0,2.3924784660339355,-0.003329,23.957,0.8069,4.0664,24.0,CURRENT_RAMP
1.197,5.0,2.3944787979125977,0.003259,23.957,0.8069,4.0698,24.0,CURRENT_RAMP
1.198,5.0,2.396479368209839,0.002094,24.011,0.8323,4.0732,24.0,CURRENT_RAMP
1.199,5.0,2.398479700088501,-0.004955,24.011,0.8323,4.0766,24.0,CURRENT_RAMP
1.2,5.0,2.400480031967163,0.008646,24.011,0.8323,4.08,24.0,CURRENT_RAMP
1.201,5.0,2.4024806022644043,0.005258,24.011,0.8323,4.0834,24.0,CURRENT_RAMP
1.202,5.0,2.4044809341430664,0.010274,24.011,0.8323,4.086799999999999,24.0,CURRENT_RAMP
1.203,5.0,2.4064812660217285,0.002239,24.011,0.8323,4.0902,24.0,CURRENT_RAMP
1.204,5.0,2.4084815979003906,-9.9e-05,24.011,0.8323,4.0935999999999995,24.0,CURRENT_RAMP
1.205,5.0,2.410482168197632,-0.00648,24.011,0.8323,4.097,24.0,CURRENT_RAMP
1.206,5.0,2.412482500076294,-0.003462,24.011,0.8323,4.1004,24.0,CURRENT_RAMP
1.207,5.0,2.414482831954956,0.000212,24.011,0.8323,4.103800000000001,24.0,CURRENT_RAMP
1.208,5.0,2.4164834022521973,-0.003012,24.011,0.8323,4.1072,24.0,CURRENT_RAMP
1.209,5.0,2.4184837341308594,-0.001,24.011,0.8323,4.1106,24.0,CURRENT_RAMP
1.21,5.0,2.4204840660095215,0.000274,24.011,0.8323,4.114,24.0,CURRENT_RAMP
1.211,5.0,2.4224843978881836,-0.003393,24.011,0.8323,4.1174,24.0,CURRENT_RAMP
1.212,5.0,2.424484968185425,0.005368,24.011,0.8323,4.1208,24.0,CURRENT_RAMP
1.213,5.0,2.426485300064087,-0.003905,24.011,0.8323,4.1242,24.0,CURRENT_RAMP
1.214,5.0,2.428485631942749,-0.001764,24.011,0.8323,4.1276,24.0,CURRENT_RAMP
1.215,5.0,2.4304862022399902,0.002863,24.011,0.8323,4.131,24.0,CURRENT_RAMP
1.216,5.0,2.4324865341186523,-0.000725,24.011,0.8323,4.134399999999999,24.0,CURRENT_RAMP
1.217,5.0,2.4344868659973145,0.002891,24.011,0.8323,4.1378,24.0,CURRENT_RAMP
1.218,5.0,2.4364871978759766,0.001396,24.011,0.8323,4.1411999999999995,24.0,CURRENT_RAMP
1.219,5.0,2.4384877681732178,0.00055,24.011,0.8323,4.1446000000000005,24.0,CURRENT_RAMP
1.22,5.0,2.44048810005188,-0.004345,24.011,0.8323,4.148,24.0,CURRENT_RAMP
1.221,5.0,2.442488431930542,0.000478,24.011,0.8323,4.1514,24.0,CURRENT_RAMP
1.222,5.0,2.444489002227783,-4.1e-05,24.011,0.8323,4.1548,24.0,CURRENT_RAMP
1.223,5.0,2.4464893341064453,-0.003189,24.011,0.8323,4.1582,24.0,CURRENT_RAMP
1.224,5.0,2.4484896659851074,0.001262,24.011,0.8323,4.1616,24.0,CURRENT_RAMP
1.225,5.0,2.4504899978637695,0.009165,24.011,0.8323,4.165,24.0,CURRENT_RAMP
1.226,5.0,2.4524905681610107,-0.001788,24.011,0.8323,4.1684,24.0,CURRENT_RAMP
1.227,5.0,2.454490900039673,-0.000808,24.011,0.8323,4.1718,24.0,CURRENT_RAMP
1.228,5.0,2.456491231918335,0.00228,24.011,0.8323,4.1752,24.0,CURRENT_RAMP
1.229,5.0,2.458491802215576,0.003286,24.011,0.8323,4.1786,24.0,CURRENT_RAMP
1.23,5.0,2.4604921340942383,-0.003316,24.011,0.8323,4.1819999999999995,24.0,CURRENT_RAMP
1.231,5.0,2.4624924659729004,0.001645,24.011,0.8323,4.1854000000000005,24.0,CURRENT_RAMP
1.232,5.0,2.4644927978515625,0.001259,24.011,0.8323,4.1888,24.0,CURRENT_RAMP
1.233,5.0,2.4664933681488037,-0.003587,24.011,0.8323,4.192200000000001,24.0,CURRENT_RAMP
1.234,5.0,2.468493700027466,0.002475,24.011,0.8323,4.1956,24.0,CURRENT_RAMP
1.235,5.0,2.470494031906128,-0.005477,24.011,0.8323,4.199,24.0,CURRENT_RAMP
1.236,5.0,2.472494602203369,-0.001108,24.011,0.8323,4.2024,24.0,CURRENT_RAMP
1.237,5.0,2.4744949340820312,0.002891,24.011,0.8323,4.2058,24.0,CURRENT_RAMP
1.238,5.0,2.4764952659606934,0.006642,24.011,0.8323,4.2092,24.0,CURRENT_RAMP
1.239,5.0,2.4784955978393555,-0.006929,24.011,0.8323,4.2126,24.0,CURRENT_RAMP
1.24,5.0,2.4804961681365967,0.002872,24.011,0.8323,4.216,24.0,CURRENT_RAMP
1.241,5.0,2.482496500015259,-0.009377,24.011,0.8323,4.2194,24.0,CURRENT_RAMP
1.242,5.0,2.484496831893921,0.003046,24.011,0.8323,4.222799999999999,24.0,CURRENT_RAMP
1.243,5.0,2.486497402191162,-0.004633,24.011,0.8323,4.2262,24.0,CURRENT_RAMP
1.244,5.0,2.488497734069824,-0.001377,24.011,0.8323,4.2296,24.0,CURRENT_RAMP
1.245,5.0,2.4904980659484863,0.007909,24.011,0.8323,4.2330000000000005,24.0,CURRENT_RAMP
1.246,5.0,2.4924983978271484,0.006921,24.011,0.8323,4.2364,24.0,CURRENT_RAMP
1.247,5.0,2.4944989681243896,0.000854,24.011,0.8323,4.239800000000001,24.0,CURRENT_RAMP
1.248,5.0,2.4964993000030518,0.011267,24.011,0.8323,4.2432,24.0,CURRENT_RAMP
1.249,5.0,2.498499631881714,-0.00604,24.011,0.8323,4.2466,24.0,CURRENT_RAMP
1.25,5.0,2.500500202178955,-0.00253,24.011,0.8323,4.25,24.0,CURRENT_RAMP
1.251,5.0,2.502500534057617,0.000765,24.011,0.8323,4.253399999999999,24.0,CURRENT_RAMP
1.252,5.0,2.5045008659362793,0.000358,24.011,0.8323,4.2568,24.0,CURRENT_RAMP
1.253,5.0,2.5065011978149414,-0.003407,24.011,0.8323,4.260199999999999,24.0,CURRENT_RAMP
1.254,5.0,2.5085017681121826,-0.011023,24.011,0.8323,4.2636,24.0,CURRENT_RAMP
1.255,5.0,2.5105020999908447,0.003226,24.011,0.8323,4.2669999999999995,24.0,CURRENT_RAMP
1.256,5.0,2.512502431869507,-0.003003,24.011,0.8323,4.2703999999999995,24.0,CURRENT_RAMP
1.257,5.0,2.514503002166748,0.001826,24.011,0.8323,4.2738,24.0,CURRENT_RAMP
1.258,5.0,2.51650333404541,0.00234,24.011,0.8323,4.2772,24.0,CURRENT_RAMP
1.259,5.0,2.5185036659240723,-0.007385,24.011,0.8323,4.2806,24.0,CURRENT_RAMP
1.26,5.0,2.5205039978027344,0.003726,24.011,0.8323,4.284,24.0,CURRENT_RAMP
1.261,5.0,2.5225045680999756,-0.000912,24.011,0.8323,4.2874,24.0,CURRENT_RAMP
1.262,5.0,2.5245048999786377,-0.001658,24.011,0.8323,4.2908,24.0,CURRENT_RAMP
1.263,5.0,2.5265052318573,0.001299,24.011,0.8323,4.294199999999999,24.0,CURRENT_RAMP
1.264,5.0,2.528505802154541,-0.001273,24.011,0.8323,4.2976,24.0,CURRENT_RAMP
1.265,5.0,2.530506134033203,-0.002552,24.011,0.8323,4.300999999999999,24.0,CURRENT_RAMP
1.266,5.0,2.5325064659118652,-0.003293,24.011,0.8323,4.3044,24.0,CURRENT_RAMP
1.267,5.0,2.5345067977905273,0.00095,24.011,0.8323,4.307799999999999,24.0,CURRENT_RAMP
1.268,5.0,2.5365073680877686,0.006331,24.011,0.8323,4.3112,24.0,CURRENT_RAMP
1.269,5.0,2.5385076999664307,0.002445,24.011,0.8323,4.3145999999999995,24.0,CURRENT_RAMP
1.27,5.0,2.5405080318450928,0.003473,24.011,0.8323,4.318,24.0,CURRENT_RAMP
1.271,5.0,2.542508602142334,-0.002381,24.011,0.8323,4.3214,24.0,CURRENT_RAMP
1.272,5.0,2.544508934020996,-0.000959,24.011,0.8323,4.3248,24.0,CURRENT_RAMP
1.273,5.0,2.546509265899658,0.00573,24.011,0.8323,4.3282,24.0,CURRENT_RAMP
1.274,5.0,2.5485095977783203,0.002442,24.011,0.8323,4.3316,24.0,CURRENT_RAMP
1.275,5.0,2.5505101680755615,0.007724,24.011,0.8323,4.335,24.0,CURRENT_RAMP
1.276,5.0,2.5525104999542236,0.011178,24.011,0.8323,4.3384,24.0,CURRENT_RAMP
1.277,5.0,2.5545108318328857,-0.005063,24.011,0.8323,4.341799999999999,24.0,CURRENT_RAMP
1.278,5.0,2.556511402130127,-0.006964,24.011,0.8323,4.3452,24.0,CURRENT_RAMP
1.279,5.0,2.558511734008789,0.0059,24.011,0.8323,4.348599999999999,24.0,CURRENT_RAMP
1.28,5.0,2.560512065887451,-0.002761,24.011,0.8323,4.352,24.0,CURRENT_RAMP
1.281,5.0,2.5625123977661133,0.005196,24.011,0.8323,4.3553999999999995,24.0,CURRENT_RAMP
1.282,5.0,2.5645129680633545,-0.000706,24.011,0.8323,4.3588,24.0,CURRENT_RAMP
1.283,5.0,2.5665132999420166,0.000957,24.011,0.8323,4.3622,24.0,CURRENT_RAMP
1.284,5.0,2.5685136318206787,-0.004663,24.011,0.8323,4.3656,24.0,CURRENT_RAMP
1.285,5.0,2.57051420211792,0.011498,24.011,0.8323,4.369,24.0,CURRENT_RAMP
1.286,5.0,2.572514533996582,0.009241,24.011,0.8323,4.3724,24.0,CURRENT_RAMP
1.287,5.0,2.574514865875244,0.00691,24.011,0.8323,4.3758,24.0,CURRENT_RAMP
1.288,5.0,2.5765151977539062,-0.004331,24.011,0.8323,4.3792,24.0,CURRENT_RAMP
1.289,5.0,2.5785157680511475,0.002392,24.011,0.8323,4.3826,24.0,CURRENT_RAMP
1.29,5.0,2.5805160999298096,0.001202,24.011,0.8323,4.386,24.0,CURRENT_RAMP
1.291,5.0,2.5825164318084717,0.002893,24.011,0.8323,4.389399999999999,24.0,CURRENT_RAMP
1.292,5.0,2.584517002105713,0.005442,24.011,0.8323,4.3928,24.0,CURRENT_RAMP
